"eventID","organismQuantity","organismQuantityType","occurrenceID.x","ScientificName","occurrenceID.y","scientificName","occurrenceRemarks","eventDate","decimalLatitude","decimalLongitude","geodeticDatum","country","countryCode","habitat","samplingProtocol","basisOfRecord","locality","verbatimLocality"
"LIFE4POLL1640","less than ten","individuals","LIFE4POLL1640-p-1001427","Geranium columbinum","LIFE4POLL1640-a-1001427","Oedemera flavipes","feeding","20/05/2023","42.378836","-8.937378","WGS84","Spain","ES","island","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1641","less than ten","individuals","LIFE4POLL1641-p-1001428","Rosa sp.","LIFE4POLL1641-a-1001428","Cetonia aurata","feeding","26/05/2023","38.286097","23.830343","WGS84","Greece","GR","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1642","less than ten","individuals","LIFE4POLL1642-p-1001429","Rosa sp.","LIFE4POLL1642-a-1001429","Oxythyrea sp.","na","26/05/2023","38.285726","23.831835","WGS84","Greece","GR","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1644","na","na","LIFE4POLL1644-p-1001430","Tragopogon sp.","LIFE4POLL1644-a-1001430","Lasioglossum sp.","na","31/05/2023","42.572535","23.372962","WGS84","Bulgaria","BG","mountain","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1645","na","na","LIFE4POLL1645-p-1001431","Ranunculus sp.","LIFE4POLL1645-a-1001431","Lasioglossum sp.","na","31/05/2023","42.572595","23.372759","WGS84","Bulgaria","BG","mountain","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1646","na","na","LIFE4POLL1646-p-1001432","Lotus sp.","LIFE4POLL1646-a-1001432","Mylabris sp.","na","2023-06-01*","42.206241","-8.464321","WGS84","Spain","ES","lowland","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1648","more than ten","individuals","LIFE4POLL1648-p-1001433","Misopates orontium","LIFE4POLL1648-a-1001433","Amegilla sp.","feeding","01/06/2023","37.503921","15.052793","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1649","more than ten","individuals","LIFE4POLL1649-p-1001434","Campanula sp.","LIFE4POLL1649-a-1001434","Ceratina parvula","feeding","01/06/2023","37.504015","15.052718","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1651","more than ten","individuals","LIFE4POLL1651-p-1001435","Erodium sp.","LIFE4POLL1651-a-1001435","Nomioides facilis","feeding","01/06/2023","37.503802","15.052686","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1652","na","na","LIFE4POLL1652-p-1001436","Capparis sp.","LIFE4POLL1652-a-1001436","Scolia maculata subsp. flavifrons","feeding","01/06/2023","37.503394","15.052814","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1653","na","na","LIFE4POLL1653-p-1001437","Borago officinalis","LIFE4POLL1653-a-1001437","Apis mellifera","na","2023-06-04*","na","na","na","na","na","na","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","na","observation without coordinates"
"LIFE4POLL1654","individual/singular","individuals","LIFE4POLL1654-p-1001438","Origanum onites","LIFE4POLL1654-a-1001438","Apis mellifera","resting","04/06/2023","37.952929","23.754673","WGS84","Greece","GR","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1655","na","na","LIFE4POLL1655-p-1001439","Asteraceae","LIFE4POLL1655-a-1001439","Syritta pipiens","na","2023-06-05*","na","na","na","na","na","na","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","na","observation without coordinates"
"LIFE4POLL1656","na","na","LIFE4POLL1656-p-1001440","Lavandula sp.","LIFE4POLL1656-a-1001440","Apis mellifera","feeding","04/05/2023","38.057084","23.801572","WGS84","Greece","GR","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1657","na","na","LIFE4POLL1657-p-1001441","Lavandula sp.","LIFE4POLL1657-a-1001441","Chrysolina americana","resting","04/05/2023","38.061811","23.815935","WGS84","Greece","GR","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1658","na","na","LIFE4POLL1658-p-1001442","Borago officinalis","LIFE4POLL1658-a-1001442","Apis mellifera","feeding","29/05/2023","44.500802","11.353185","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1659","more than ten","individuals","LIFE4POLL1659-p-1001443","Asteraceae","LIFE4POLL1659-a-1001443","Bombylella atra","feeding","20/05/2023","42.374778","-8.940125","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL166","individual/singular","individuals","LIFE4POLL166-p-1000145","Vinca major","LIFE4POLL166-a-1000145","Eucera sp.","resting","16/04/2022","45.532971","7.9238893","WGS84","Italy","IT","mountain","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1660","more than ten","individuals","LIFE4POLL1660-p-1001444","Apiaceae","LIFE4POLL1660-a-1001444","Diptera","feeding","20/05/2023","42.377822","-8.936348","WGS84","Spain","ES","island","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1661","more than ten","individuals","LIFE4POLL1661-p-1001445","Coleostephus myconis","LIFE4POLL1661-a-1001445","Stomorhina lunata","feeding","20/05/2023","42.375793","-8.936005","WGS84","Spain","ES","island","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1662","more than ten","individuals","LIFE4POLL1662-p-1001446","Asteraceae","LIFE4POLL1662-a-1001446","Syrphidae","feeding","20/05/2023","42.251059","-8.699904","WGS84","Spain","ES","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1663","less than ten","individuals","LIFE4POLL1663-p-1001447","Cistus sp.","LIFE4POLL1663-a-1001447","Eupeodes corollae","feeding","20/05/2023","42.380865","-8.938751","WGS84","Spain","ES","island","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1664","more than ten","individuals","LIFE4POLL1664-p-1001448","Apiaceae","LIFE4POLL1664-a-1001448","Melanostoma mellina","resting","20/05/2023","42.380865","-8.937378","WGS84","Spain","ES","island","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1665","more than ten","individuals","LIFE4POLL1665-p-1001449","Coleostephus myconis","LIFE4POLL1665-a-1001449","Sphaerophoria scripta","feeding","20/05/2023","42.378836","-8.936005","WGS84","Spain","ES","island","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1666","na","na","LIFE4POLL1666-p-1001450","Coleostephus myconis","LIFE4POLL1666-a-1001450","Syritta pipiens","resting","2023-06-08*","42.379851","-8.936691","WGS84","Spain","ES","island","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1667","more than ten","individuals","LIFE4POLL1667-p-1001451","Coleostephus myconis","LIFE4POLL1667-a-1001451","Diptera","feeding","20/05/2023","42.375793","-8.938751","WGS84","Spain","ES","island","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1668","less than ten","individuals","LIFE4POLL1668-p-1001452","Cistus sp.","LIFE4POLL1668-a-1001452","Hemiptera","na","20/05/2023","42.375793","-8.938751","WGS84","Spain","ES","island","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1669","more than ten","individuals","LIFE4POLL1669-p-1001453","Coleostephus myconis","LIFE4POLL1669-a-1001453","Hemiptera","feeding","20/05/2023","42.377822","-8.936005","WGS84","Spain","ES","island","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL167","more than ten","individuals","LIFE4POLL167-p-1000146","Malva sp.","LIFE4POLL167-a-1000146","Eulasia pareyssei","na","21/04/2022","39.111049","26.563718","WGS84","Greece","GR","island, archaeological site","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1670","more than ten","individuals","LIFE4POLL1670-p-1001454","Coleostephus myconis","LIFE4POLL1670-a-1001454","Hemiptera","feeding","20/05/2023","42.379851","-8.934631","WGS84","Spain","ES","island","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1671","more than ten","individuals","LIFE4POLL1671-p-1001455","Coleostephus myconis","LIFE4POLL1671-a-1001455","Graphosoma sp.","feeding","20/05/2023","42.38188","-8.934631","WGS84","Spain","ES","island","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1672","more than ten","individuals","LIFE4POLL1672-p-1001456","Coleostephus myconis","LIFE4POLL1672-a-1001456","Nomada sp.","feeding","20/05/2023","42.373764","-8.940125","WGS84","Spain","ES","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1673","less than ten","individuals","LIFE4POLL1673-p-1001457","Cistus salviifolius","LIFE4POLL1673-a-1001457","Cryptocheilus versicolor ","feeding","20/05/2023","42.378836","-8.938751","WGS84","Spain","ES","island","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1674","more than ten","individuals","LIFE4POLL1674-p-1001458","Asteraceae","LIFE4POLL1674-a-1001458","Andrena sp.","feeding","20/05/2023","42.38188","-8.934631","WGS84","Spain","ES","island","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1675","less than ten","individuals","LIFE4POLL1675-p-1001459","Apiaceae","LIFE4POLL1675-a-1001459","Andrena flavipes","feeding","20/05/2023","42.379851","-8.936005","WGS84","Spain","ES","island","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1676","more than ten","individuals","LIFE4POLL1676-p-1001460","Coleostephus myconis","LIFE4POLL1676-a-1001460","Andrena sp.","feeding","20/05/2023","42.380865","-8.937378","WGS84","Spain","ES","island","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
"LIFE4POLL1677","more than ten","individuals","LIFE4POLL1677-p-1001461","Galactites tomentosus","LIFE4POLL1677-a-1001461","Halictus sp.","feeding","20/05/2023","42.380865","-8.940125","WGS84","Spain","ES","island","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ES0000254|ES1140004","observation located in Natura 2000 sites with codes ES0000254|ES1140004"
